fid,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
976,"58754265",5122,residential,Jana Prabhat Marg,,B,0,0,F,F
977,"58754334",5122,residential,Tahachal Bagaicha Marg,,B,0,0,F,F
978,"58754539",5114,secondary,,,F,0,0,F,F
979,"58754640",5141,service,,,B,0,0,F,F
980,"58754648",5122,residential,Simana Marg,,B,0,0,F,F
981,"58754685",5114,secondary,समखुसी मार्ग,F81,B,0,0,F,F
982,"58754691",5114,secondary,गल्कोपाखा मार्ग,,F,0,0,F,F
983,"58754693",5115,tertiary,Lainchaur marg,,B,0,0,F,F
984,"58754695",5122,residential,Nirmal Lama Marg,,B,0,0,F,F
985,"58754696",5122,residential,Kapurdhara Marg,,B,0,0,F,F
986,"58754699",5115,tertiary,रानी देवी मार्ग,,B,0,0,F,F
987,"58755816",5114,secondary,सिद्धिचरण सादक,,B,0,0,F,F
1035,"61161578",5115,tertiary,,F101,B,0,0,F,F
1036,"61163117",5114,secondary,भंसार मार्ग,,B,0,0,F,F
1037,"61163249",5141,service,,,B,0,0,F,F
1038,"61163649",5113,primary,लेखनाथ सडक,,B,0,0,F,F
1039,"61163717",5115,tertiary,,F101,B,0,0,F,F
1040,"61163734",5115,tertiary,बागमती करिडोर यल मार्ग,F101,B,0,0,F,F
1041,"61163795",5122,residential,,,F,0,0,F,F
1042,"61164305",5114,secondary,गैरीधारा सडक,,B,0,0,F,F
1043,"61164306",5113,primary,टंगाल मार्ग,,B,0,0,F,F
1044,"61164307",5114,secondary,पशुपति सडक,,B,0,0,F,F
1047,"61192982",5122,residential,Gaurishankar Sadak,naya basti,B,0,0,F,F
1048,"61193031",5122,residential,Madan Nagar Marg,,B,0,0,F,F
1068,"61348485",5122,residential,Gaurishankar Sadak,naya basti,B,0,0,F,F
1069,"61348813",5122,residential,कुशलेश्वर आवास सडक,,B,0,0,F,F
1070,"61348814",5122,residential,Kushleshwar Awas Sadak,,B,0,0,F,F
1071,"61348815",5122,residential,Naya basti,,B,0,0,F,F
1072,"61348957",5122,residential,Kushleshwar Marg,,B,0,0,F,F
1085,"61435066",5122,residential,,,B,0,0,F,F
1093,"61478610",5114,secondary,,27DR039,B,0,0,F,F
1094,"61478619",5114,secondary,Sali Nadi Road,F26,B,0,0,F,F
1098,"71436259",5141,service,,,B,0,0,F,F
1099,"71436260",5141,service,,,B,0,0,F,F
1100,"71436261",5155,steps,,,B,0,0,F,F
1101,"71436262",5153,footway,,,B,0,0,F,F
1102,"71436263",5155,steps,,,B,0,0,F,F
1103,"71436274",5122,residential,Paryatak Marg,,B,0,0,F,F
1104,"71436275",5122,residential,Parya Tak Marga,,B,0,0,F,F
1105,"71439225",5114,secondary,,F96,B,0,0,F,F
1106,"71439228",5114,secondary,,F96,B,0,0,F,F
1107,"71439233",5114,secondary,,,B,0,0,F,F
1108,"71439257",5154,path,,,B,0,0,F,F
1130,"76671068",5121,unclassified,,27DR038,B,0,0,F,F
1132,"77626437",5115,tertiary,TU road,,B,0,0,F,F
1133,"77630240",5115,tertiary,शाहिद पथ,,B,0,0,F,F
1134,"77630385",5122,residential,,,B,0,0,F,F
1135,"77630914",5122,residential,Jal Binayak Marg,,B,0,0,F,F
1136,"77630926",5115,tertiary,,,B,0,0,F,F
1138,"77641807",5122,residential,Kupandole Height Marga,,B,0,0,F,F
1139,"77972512",5115,tertiary,Nagdaha Marg,25DR004,B,0,0,F,F
1140,"77972513",5122,residential,,,B,0,0,F,F
1141,"77972604",5115,tertiary,,,B,0,0,F,F
1142,"77972605",5115,tertiary,,,B,0,0,F,F
1143,"77981044",5121,unclassified,,,B,0,0,F,F
1144,"77981122",5115,tertiary,,,B,0,0,F,F
1145,"77985290",5114,secondary,Ekantakuna-Tikabhairab Road,F103,B,0,0,F,F
1146,"77985328",5115,tertiary,Lele Road,,B,0,0,F,F
1148,"79873671",5122,residential,Nischal Marg,,B,0,0,F,F
1149,"79873672",5122,residential,Shiva Shakri Marga,,B,0,0,F,F
1150,"79873674",5122,residential,Nava Marg,,B,0,0,F,F
1151,"79873678",5122,residential,Nil Sarsaswati Marg,,B,0,0,F,F
1152,"79873681",5122,residential,Kailashchaur Marga,,B,0,0,F,F
1153,"80913255",5115,tertiary,गंगालाल मार्ग,,B,0,0,F,F
1154,"80913256",5121,unclassified,,,B,0,0,F,F
1155,"80913257",5124,pedestrian,Ashok Galli,,B,0,0,F,F
1156,"80913262",5122,residential,Pyukha Marg,,B,0,0,F,F
1157,"80913263",5124,pedestrian,,,B,0,0,F,F
1158,"80913264",5122,residential,,,B,0,0,F,F
1159,"80913265",5122,residential,Aspatal marg,,B,0,0,F,F
1160,"80913703",5153,footway,,,B,0,0,F,F
1161,"80913706",5153,footway,,,B,0,0,F,F
1162,"80913709",5153,footway,,,B,0,0,F,F
1163,"80913710",5141,service,,,B,0,0,F,F
1164,"80913808",5122,residential,Paneku Marg,,B,0,0,F,F
1165,"80915805",5114,secondary,भगवती मार्ग,,F,0,0,F,F
1166,"81145726",5155,steps,,,B,0,0,F,F
1167,"81145728",5114,secondary,,F22,B,0,0,F,F
1168,"81145729",5142,track,,,B,0,0,F,F
1169,"81146145",5114,secondary,Bishnumati Track Road,,B,0,0,F,F
1170,"81146155",5114,secondary,Bishnumati Track Road,,B,0,0,F,F
1171,"81147176",5122,residential,Bhulkhuajima Marg,,B,0,0,F,F
1172,"81351125",5122,residential,Chhetrapati,,B,0,0,F,F
1173,"81351128",5115,tertiary,Thahity Jyatha Marg,,F,0,0,F,F
1174,"81352388",5124,pedestrian,Sajha Galli,,B,20,0,F,F
1175,"81465111",5122,residential,Yogbir Singh Marg,,B,0,0,F,F
1176,"81465115",5122,residential,Ikha Pokhari marg,,B,0,0,F,F
1177,"81792243",5122,residential,Suman Marg,,B,0,0,F,F
1255,"84034219",5122,residential,,,B,0,0,F,F
1256,"84034220",5115,tertiary,Way To Ring Road,F104,B,0,0,F,F
1257,"84034221",5121,unclassified,,,B,0,0,F,F
1258,"84034498",5115,tertiary,,,B,0,0,F,F
1264,"84526509",5114,secondary,,,B,0,0,F,F
1287,"85465745",5153,footway,,,B,0,0,F,F
1288,"85465746",5122,residential,,,B,0,0,F,F
1289,"85465748",5114,secondary,,,B,0,0,F,F
1290,"85465819",5124,pedestrian,,,B,0,0,F,F
1291,"85465825",5122,residential,,,B,0,0,F,F
1292,"85465826",5122,residential,,,B,0,0,F,F
1293,"85465858",5122,residential,,,B,0,0,F,F
1294,"85465859",5122,residential,,,B,0,0,F,F
1295,"85465860",5114,secondary,,,B,0,0,F,F
1296,"85465873",5114,secondary,Tulachhen,,B,0,0,F,F
1297,"85465926",5122,residential,,,B,0,0,F,F
1298,"85465928",5122,residential,,,B,0,0,F,F
1299,"85470329",5122,residential,,,B,0,0,F,F
1300,"85470330",5122,residential,chasukhel,,B,0,0,F,F
1301,"85470331",5122,residential,,,B,0,0,F,F
1302,"85470332",5122,residential,,,B,0,0,F,F
1303,"85470333",5122,residential,,,B,0,0,F,F
1304,"85470334",5122,residential,,,B,0,0,F,F
1305,"85470337",5122,residential,,,B,0,0,F,F
1306,"85470340",5122,residential,Palpasa Marg,,B,0,0,F,F
1307,"85470345",5122,residential,,,B,0,0,F,F
1308,"85470347",5122,residential,Thalachhen,,B,0,0,F,F
1309,"85471905",5122,residential,byasi,,B,0,0,F,F
1310,"85473162",5155,steps,bajra yogini temple road,,B,0,0,F,F
1311,"85474051",5121,unclassified,,,B,0,0,F,F
1312,"85480009",5122,residential,tulachhen,,B,0,0,F,F
1313,"85480013",5122,residential,,,B,0,0,F,F
1314,"85480016",5122,residential,,,B,0,0,F,F
1315,"85480025",5122,residential,,,B,0,0,F,F
1316,"85552302",5115,tertiary,लामटाङ्गिन मार्ग,,B,0,0,F,F
1317,"85552442",5115,tertiary,,,F,0,0,F,F
1318,"85650619",5153,footway,,,B,0,0,F,F
1319,"85650623",5154,path,इतु बहा,,B,0,0,F,F
1320,"85690969",5122,residential,Kul Ratna Marg,,B,0,0,F,F
1321,"85691133",5122,residential,Shrim Nidhi Marg,,B,0,0,F,F
1322,"85691330",5122,residential,,,B,0,0,F,F
1323,"85704892",5122,residential,Siddhik Marga,,B,0,0,F,F
1324,"86217476",5122,residential,Chakupat Marga,,B,0,0,F,F
1325,"86217477",5141,service,,,B,0,0,F,F
1326,"86218152",5122,residential,,,B,0,0,F,F
1327,"86218155",5122,residential,,,B,0,0,F,F
1328,"86218160",5122,residential,Namobuddha marga,,B,0,0,F,F
1329,"86984945",5122,residential,,,B,0,0,F,F
1397,"90096611",5114,secondary,खुशिबु बिष्णुमती किनार,,B,0,0,F,F
1398,"90096612",5122,residential,,,B,0,0,F,F
1399,"90096613",5122,residential,Gahana Pokhari Marg,,B,0,0,F,F
1400,"90096614",5122,residential,Chandra Binayak Marg,,B,0,0,F,F
1401,"90096615",5122,residential,Bodhi Guest house,,B,0,0,F,F
1402,"90096616",5122,residential,Phulbari street,,B,0,0,F,F
1403,"90096618",5122,residential,,,B,0,0,F,F
1404,"90096619",5153,footway,,,B,0,0,F,F
1461,"90643233",5115,tertiary,मदन मार्ग,,B,0,0,F,F
1490,"94793219",5153,footway,,,B,0,0,F,F
1491,"96459912",5115,tertiary,Rudraksha Road,,B,0,0,F,F
1492,"96906941",5122,residential,,,B,0,0,F,F
1493,"96907221",5121,unclassified,Model Marga,,B,0,0,F,F
1494,"96907222",5115,tertiary,तियाङ्ला चोक मार्ग,,B,0,0,F,F
1495,"96907223",5121,unclassified,,,B,0,0,F,F
1496,"96907224",5121,unclassified,,,B,0,0,F,F
1497,"96907226",5115,tertiary,नया बजारको बाटो,,B,0,0,F,F
1498,"96907229",5122,residential,,,B,0,0,F,F
1499,"96907232",5121,unclassified,,,B,0,0,F,F
1500,"96907233",5122,residential,,,B,0,0,F,F
1501,"96907238",5115,tertiary,,,B,0,0,F,F
1502,"96907239",5122,residential,Dhobighat - Pattipa Road,,B,0,0,F,F
1503,"96907241",5154,path,,,B,0,0,F,F
1504,"96907242",5122,residential,Sundari Ghat marga,,B,0,0,F,F
1505,"96907243",5142,track,,,B,0,0,F,F
1506,"96907245",5122,residential,,,B,0,0,F,F
1507,"96907247",5122,residential,,,B,0,0,F,F
1508,"96907248",5122,residential,Miteri Marga,,B,0,0,F,F
1509,"96907249",5122,residential,Eku Hiti Marga,,B,0,0,F,F
1510,"96907251",5122,residential,Shantikuna Marga,,B,0,0,F,F
1511,"96907253",5122,residential,,,B,0,0,F,F
1512,"96907254",5113,primary,,,F,0,0,F,F
1513,"96907255",5122,residential,,,B,0,0,F,F
1514,"96909747",5122,residential,Jambudip Marg,,B,0,0,F,F
1515,"96909748",5122,residential,,,B,0,0,F,F
1516,"96909749",5122,residential,,,B,0,0,F,F
1517,"96909750",5122,residential,Tinkune Marg,,B,0,0,F,F
1518,"96909754",5122,residential,,,B,0,0,F,F
1519,"96909756",5122,residential,Lincoln Marg,,B,0,0,F,F
1520,"96909757",5122,residential,,,B,0,0,F,F
1521,"96909758",5122,residential,,,B,0,0,F,F
1522,"96909760",5122,residential,Lamtang Marg,,B,0,0,F,F
1523,"96909761",5122,residential,Surveshwar Marg,,B,0,0,F,F
1524,"96909763",5122,residential,Tinkune Marg,,B,0,0,F,F
1525,"96909764",5122,residential,Pradhikaran Marg,,B,0,0,F,F
1526,"96909765",5122,residential,,,B,0,0,F,F
1527,"96909766",5122,residential,,,B,0,0,F,F
1528,"96909769",5122,residential,Lik Marg,,B,0,0,F,F
1529,"96909771",5122,residential,Lik Marg,,B,0,0,F,F
1530,"96909772",5122,residential,Krishnamandir Marg,,B,0,0,F,F
1531,"96909774",5122,residential,Gaurishankar Sadak,,B,0,0,F,F
1532,"96909775",5122,residential,,,B,0,0,F,F
1533,"96909777",5122,residential,Bagmati Marg,,B,0,0,F,F
1534,"96909778",5122,residential,,,B,0,0,F,F
1535,"96909781",5122,residential,Kushleshwar Awas Sadak,,B,0,0,F,F
1536,"96909784",5122,residential,Sunar Gau Marg,,B,0,0,F,F
1537,"96909786",5122,residential,Godar Gau Marg,,B,0,0,F,F
1538,"97051192",5153,footway,,,B,0,0,F,F
1539,"97051193",5142,track,,,B,0,0,F,F
1540,"97051194",5153,footway,,,B,0,0,F,F
1541,"97051195",5122,residential,,,B,0,0,F,F
1542,"97051196",5122,residential,,,B,0,0,F,F
1543,"97051197",5122,residential,Mahato Marga,,B,0,0,F,F
1544,"97051198",5122,residential,NayaJho Marg,,B,0,0,F,F
1545,"97051199",5142,track,,,B,0,0,F,F
1546,"97051200",5142,track,,,B,0,0,F,F
1547,"97051201",5142,track,Dyo Marga,,B,0,0,F,F
1548,"97051202",5122,residential,,,B,0,0,F,F
1549,"97051203",5121,unclassified,,,B,0,0,F,F
1550,"97051204",5121,unclassified,,,B,0,0,F,F
1551,"97051205",5145,track_grade3,,,B,0,0,F,F
1552,"97051207",5121,unclassified,,,B,0,0,F,F
1553,"97051208",5122,residential,,,B,0,0,F,F
1554,"97051209",5122,residential,,,B,0,0,F,F
1555,"97051210",5122,residential,,,B,0,0,F,F
1556,"97051211",5122,residential,,,B,0,0,F,F
1557,"97051212",5122,residential,,,B,0,0,F,F
1558,"97051213",5122,residential,,,B,0,0,F,F
1559,"97051214",5122,residential,,,B,0,0,F,F
1560,"97051215",5122,residential,,,B,0,0,F,F
1561,"97051216",5121,unclassified,,,B,0,0,F,F
1562,"97051217",5122,residential,,,B,0,0,F,F
1563,"97051218",5115,tertiary,Talim Kendra Marg,,B,0,0,F,F
1564,"97051219",5115,tertiary,Mahila Ghar Marg,,B,0,0,F,F
1565,"97051220",5121,unclassified,,,B,0,0,F,F
1566,"97051222",5122,residential,,,B,0,0,F,F
1567,"97051223",5115,tertiary,,,B,0,0,F,F
1568,"97051224",5121,unclassified,Tekeshwor Marg,,B,0,0,F,F
1569,"97051225",5122,residential,,,B,0,0,F,F
1570,"97051226",5122,residential,,,B,0,0,F,F
1571,"97051227",5122,residential,,,B,0,0,F,F
1572,"97051982",5122,residential,,,B,0,0,F,F
1573,"97051990",5122,residential,Boshigaun Road,,B,0,0,F,F
1574,"97052004",5115,tertiary,,F104,B,0,0,F,F
1575,"97052005",5122,residential,,,B,0,0,F,F
1576,"97052006",5142,track,,,B,0,0,F,F
1577,"97052007",5115,tertiary,,F104,B,0,0,F,F
1578,"97052008",5115,tertiary,,F104,B,0,0,F,F
1579,"97052010",5115,tertiary,पुष्पलाल मार्ग,F104,B,0,-1,F,F
1580,"97052013",5121,unclassified,,,B,0,0,F,F
1581,"97052014",5142,track,,,B,0,0,F,F
1582,"97052986",5115,tertiary,,,B,0,0,F,F
1583,"97052989",5142,track,,,B,0,0,F,F
1584,"97052990",5122,residential,,,B,0,0,F,F
1585,"97052991",5142,track,,,B,0,0,F,F
1586,"97052992",5122,residential,,,B,0,0,F,F
1587,"97052994",5142,track,,,B,0,0,F,F
1588,"97052995",5121,unclassified,,,B,0,0,F,F
1589,"97052996",5121,unclassified,,,B,0,0,F,F
1590,"97052999",5142,track,,,B,0,0,F,F
1591,"97053000",5142,track,,,B,0,0,F,F
1592,"97053001",5142,track,,,B,0,0,F,F
1593,"97053004",5142,track,,,B,0,0,F,F
1594,"97053024",5121,unclassified,,,B,0,0,F,F
1595,"97053025",5121,unclassified,,,B,0,0,F,F
1596,"97053235",5122,residential,,,B,0,0,F,F
1597,"97053238",5122,residential,Hattiban Marg,,B,0,0,F,F
1598,"97053239",5122,residential,Ganesh Marg,,B,0,0,F,F
1599,"97053240",5122,residential,Tutepani Uttar Marga,,B,0,0,F,F
1600,"97053241",5122,residential,Jupiter Tole Marg,,B,0,0,F,F
1601,"97053243",5122,residential,Pipalbot Marg,,B,0,0,F,F
1602,"97053246",5122,residential,,,B,0,0,F,F
1603,"97053251",5122,residential,,,B,0,0,F,F
1604,"97053266",5122,residential,Khumaltar Height Marg Purba,,B,0,0,F,F
1605,"97053273",5122,residential,Khumaltar Height Marg,,B,0,0,F,F
1606,"97053277",5122,residential,,,B,0,0,F,F
1607,"97378316",5122,residential,Tikhedebal Marg,,B,0,0,F,F
1608,"97378320",5122,residential,Yagya Marga,,B,0,0,F,F
1609,"97378335",5122,residential,Shovahiti Road,,B,0,0,F,F
1610,"97378348",5122,residential,Budhathoki Gaun Marg,,B,0,0,F,F
1611,"97378360",5122,residential,Budhathoki Gaun Marg,,B,0,0,F,F
1612,"97378382",5122,residential,Batukbhairav Sicha Marga,,B,0,0,F,F
1613,"97378387",5122,residential,,,B,0,0,F,F
1614,"97378393",5122,residential,Damodar Marg,,B,20,0,F,F
1615,"97378409",5122,residential,Sankhamul Bagmati Marga,,B,0,0,F,F
1616,"97378413",5122,residential,Saptakhya Sadak,,B,0,0,F,F
1617,"97378415",5122,residential,,,B,0,0,F,F
1618,"97378418",5122,residential,Kulikhya Marga,,B,0,0,F,F
1619,"97378424",5122,residential,Phaikhel Marg,,B,0,0,F,F
1620,"97378426",5122,residential,Ekata Tol,,B,0,0,F,F
1621,"97378427",5122,residential,Rudreshwor Marga,,B,0,0,F,F
1622,"97378429",5122,residential,,,B,0,0,F,F
1623,"97378431",5122,residential,,,B,0,0,F,F
1624,"97378432",5122,residential,,,B,0,0,F,F
1625,"97378433",5122,residential,Tulsi Mehar Galli,,B,0,0,F,F
1626,"97378435",5122,residential,,,B,0,0,F,F
1627,"97378436",5122,residential,Dhasikhel Marga,,B,0,0,F,F
1628,"97378438",5122,residential,,,B,0,0,F,F
1629,"97378439",5122,residential,,,B,0,0,F,F
1630,"97378440",5122,residential,,,B,0,0,F,F
1631,"97378441",5122,residential,Talchikhel Mahalaxmi Marg,,B,0,0,F,F
1632,"97378446",5122,residential,,,B,0,0,F,F
1633,"97378447",5122,residential,Ekata Marg 2,,B,0,0,F,F
1634,"97378448",5114,secondary,ग्वार्को-हत्तिबन सडक,,B,40,0,F,F
1635,"97378449",5122,residential,,,B,0,0,F,F
1636,"97378451",5141,service,,,B,0,0,F,F
1637,"97378452",5153,footway,,,B,0,0,F,F
1638,"97378457",5122,residential,Pabitra Marga,,B,0,0,F,F
1639,"97378460",5121,unclassified,Nakhitpot line,,B,0,0,F,F
1660,"98871824",5122,residential,Mahinathpur,,B,0,0,F,F
1661,"98871825",5114,secondary,बराहा मार्ग,,B,0,0,F,F
1662,"98878687",5122,residential,Anandanagar Marg,,B,0,0,F,F
1663,"98878690",5122,residential,,,B,0,0,F,F
1664,"98947870",5122,residential,Akhanda marg,,B,0,0,F,F
1699,"105069931",5122,residential,Lakhatirtha Marg,,B,0,0,F,F
1700,"105070055",5155,steps,,,B,0,0,F,F
1803,"108193698",5122,residential,,,B,0,0,F,F
1964,"111823085",5123,living_street,Hridayachandrasingh Galli,,B,0,0,F,F
1965,"111823096",5122,residential,Ashok Binayak Marg,,B,0,1,F,F
1966,"111845384",5112,trunk,,,F,0,0,F,F
1967,"111845385",5122,residential,Dokhadol Marg,,B,0,0,F,F
1968,"111845386",5115,tertiary,बागमती करिडोर यल मार्ग,F101,B,0,0,F,F
1969,"111845388",5122,residential,,,B,0,0,F,F
1970,"111845389",5123,living_street,Bank Marg,,B,20,0,F,F
1971,"111845390",5112,trunk,माइतिघर सडक,,F,0,0,F,F
1972,"111845392",5122,residential,Gusingal,,B,0,0,F,F
1973,"111845394",5115,tertiary,भक्तथापा रोड,,B,0,0,F,F
1974,"111845395",5115,tertiary,Bhaktithapa Road,,B,0,1,T,F
1975,"111846940",5122,residential,Shwet Binayak Marg,,B,0,0,F,F
1976,"111846942",5112,trunk,बिजुलीबाजार पुल,NH34,F,0,2,T,F
1977,"111846943",5122,residential,Shwet Binayak Marg,,B,0,0,F,F
1978,"111846944",5122,residential,Radha Krishna Marg,,B,0,0,F,F
1979,"111846947",5122,residential,Shiva Marg,,B,0,0,F,F
1980,"111846948",5122,residential,Basanta Marg,,B,0,0,F,F
1981,"111856612",5122,residential,,,B,0,0,F,F
1982,"111856613",5122,residential,Shiva Chowk Marg Dakshin,,B,0,0,F,F
1983,"111856614",5121,unclassified,Chokhel Marg,,B,0,0,F,F
1984,"111856615",5122,residential,Nakhipot Line,,B,0,0,F,F
1985,"111858006",5141,service,,,B,0,0,F,F
1986,"111858008",5141,service,,,B,0,0,F,F
1987,"111858012",5141,service,,,B,0,0,F,F
1988,"111858014",5141,service,,,B,0,0,F,F
1989,"111858016",5141,service,,,B,0,0,F,F
1990,"111858021",5122,residential,,,B,0,0,F,F
1991,"111858026",5115,tertiary,संखागर सखवा मार्ग,,B,0,0,F,F
1992,"111858033",5122,residential,Thaina-Prayagpokhari Road,,B,0,0,F,F
1993,"111858035",5122,residential,,,B,0,0,F,F
1994,"111858040",5115,tertiary,लागेनखेलदेखि मंगल बजार सडक,,B,0,0,F,F
1995,"111858041",5122,residential,,,B,0,0,F,F
1996,"111858049",5141,service,,,B,0,0,F,F
1997,"111858051",5141,service,,,B,0,0,F,F
1998,"111858052",5141,service,,,B,0,0,F,F
1999,"111858053",5122,residential,Yashodhara Marg,,B,0,0,F,F
2000,"111858059",5141,service,,,B,0,0,F,F
2001,"111859873",5122,residential,ANFA Bodhigram Marg,,B,0,0,F,F
2002,"111859874",5114,secondary,Gwarko-Lamatar,NH15,B,0,1,T,F
2003,"111859875",5114,secondary,ग्वार्को-लामाटार सडक,NH15,B,0,0,F,F
2004,"111859876",5132,trunk_link,,,F,0,0,F,F
2005,"111860580",5141,service,,,B,0,0,F,F
2006,"111860581",5121,unclassified,,,F,0,0,F,F
2007,"111860582",5141,service,,,F,0,0,F,F
2008,"111860583",5141,service,,,B,0,0,F,F
2009,"111860585",5141,service,,,B,0,0,F,F
2010,"111860586",5141,service,,,F,0,0,F,F
2011,"111860587",5141,service,,,B,0,0,F,F
2012,"111860588",5141,service,,,B,0,0,F,F
2013,"111860589",5141,service,,,F,0,0,F,F
2014,"111860590",5141,service,,,B,0,0,F,F
2015,"111860591",5141,service,,,B,0,0,F,F
2016,"111860592",5141,service,,,F,0,0,F,F
2017,"111956382",5122,residential,,,B,0,0,F,F
2018,"111956387",5123,living_street,,,B,0,0,F,F
2019,"111956401",5122,residential,Jamuna Galli,,B,0,0,F,F
2020,"111956406",5122,residential,Prayag Marg,,B,0,0,F,F
2021,"111956410",5122,residential,Ganga Laxmi Marga,,B,0,0,F,F
2022,"111956411",5122,residential,Tilganga Marg,,B,0,0,F,F
2023,"111956415",5123,living_street,,,B,0,0,F,F
2024,"111956438",5122,residential,Gurans Galli,,B,20,0,F,F
2025,"111956441",5122,residential,Bajreshwari Marg,,B,0,0,F,F
2026,"111956451",5123,living_street,,,B,0,0,F,F
2027,"111957864",5153,footway,,,B,0,0,F,F
2028,"111957866",5153,footway,,,B,0,0,F,F
2029,"111957868",5141,service,,,B,0,0,F,F
2030,"111957870",5153,footway,,,B,0,0,F,F
2031,"111965821",5114,secondary,डिल्लीबजार मार्ग,,B,0,0,F,F
2032,"111965831",5141,service,,,B,0,0,F,F
2033,"111965833",5141,service,,,B,0,0,F,F
